name,country_code,company_state_code,region,city,stock_exchange_symbol,stock_symbol,went_public_on, price_usd , price ,price_currency_code, cb_url , ipo_uuid ,uuid
Toople PLC,GBR,,B9,Slough,lon,TOOP,2016-05-20,,,, https://www.crunchbase.com/organization/toople-plc , 5cd01a67-2584-4832-8d86-9510ea536e2e ,d6025344-060c-4fcf-8274-57d48b19ce29
Tudor Gold,,,,,cve,TUD,2016-05-20,,,, https://www.crunchbase.com/organization/tudor-gold , 5f301c42-61cb-40bd-b84d-2ef5785f4535 ,85b1ef94-3647-4342-9808-8929cfc4943b
Hello Pal,,,,,fra,27H,2016-05-19,,,, https://www.crunchbase.com/organization/hello-pal , 789c007a-70e0-0df5-a1ab-f0ef2649ffa2 ,016cbee1-0f71-5cbd-5022-c4eb92c3afa0
PhaseRx,USA,WA,WA,Seattle,nasdaq,PZRX,2016-05-17,,,, https://www.crunchbase.com/organization/phaserx , c41a62a9-03e6-ac5c-5817-9a5802b5d4ab ,6daa5555-348c-456c-efa1-ab9995a90ae2
Redbubble,AUS,,7,Melbourne,asx,RBL,2016-05-17," 288,000,000 ",,, https://www.crunchbase.com/organization/redbubble , 3b60d4e6-e114-6caa-8525-dc8ad025c92b ,3fec289a-836b-d9c2-8b63-9e442f9d3f71
Acacia Communications,USA,MA,MA,Maynard,nasdaq,ACIA,2016-05-13," 1,034,034,150 ",,, https://www.crunchbase.com/organization/acacia-communications , 06929a46-eaff-c8ed-22ed-28cf8f372d09 ,be7bc926-8aed-1e26-aa01-9f8f14236583
Ingevity Corp.,USA,SC,SC,North Charleston,nyse,NGVT,2016-05-13,,,, https://www.crunchbase.com/organization/ingevity-corp , a258a3bb-2de3-5db9-36cc-ee58310bee28 ,787c8c06-27d2-a2cf-ba71-239a5f30e748
Midwich Group Plc,GBR,,I9,Diss,lon,MIDW,2016-05-13,,,, https://www.crunchbase.com/organization/midwich-group-plc , 06aa8a0d-e598-ae92-551b-bf1ca5fc00df ,a476c805-dea4-dc5a-6e16-8df264d30dab
NationalAccessCannabis,CAN,ON,ON,Ottawa,cve,META,2016-05-12,,,, https://www.crunchbase.com/organization/nationalaccesscannabis , 06583735-fec9-4b10-b6af-9c828039d5f6 ,1a7068d7-bf30-4e54-a8fd-87191c9a325a
Sif Holding N.V.,NLD,,5,Roermond,ams,SIFG,2016-05-12,,,, https://www.crunchbase.com/organization/sif-holding-n-v , 348d7842-2b29-4b40-b194-0442a30ae197 ,8429d31d-b8b8-489a-868f-39d8d60d8360
Wilson Therapeutics,SWE,,26,Stockholm,sto,WTX,2016-05-12,,,, https://www.crunchbase.com/organization/wilson-therapeutics , bbac257f-9683-8d7e-b30c-120ccb02e69f ,50cdddba-c1d3-fc94-2f7d-1e34920a6215
QKL STROE,CHN,,19,Daqing,otcpink,QKLS,2016-05-11,,,, https://www.crunchbase.com/organization/qkl-stroe , a76f9a0a-90d2-4a22-a919-019b85cfd340 ,621c7539-dff3-770c-d9c3-eebee7e58359
Thyrocare Technologies,IND,,16,Mumbai,nse,THYROCARE,2016-05-10," 533,000,000 ",,, https://www.crunchbase.com/organization/thyrocare-technologies , e8a6cc7a-b1f0-e68d-4acf-38c24eca0771 ,d0e9c78e-e36a-feb8-3332-9cd78a012910
Spring Bank Pharmaceuticals,USA,MA,MA,Milford,nasdaq,SBPH,2016-05-09,,,, https://www.crunchbase.com/organization/spring-bank-pharmaceuticals , e8de54d7-208c-9578-ac94-7fd4893ba3a6 ,9052c2e8-2f22-ebc5-c409-2e907113ecc1
Intellia Therapeutics,USA,MA,MA,Cambridge,nasdaq,NTLA,2016-05-06," 772,117,830 ",,, https://www.crunchbase.com/organization/intellia-therapeutics , c8d5dea5-2510-2cf9-eac3-bb755d0d9b54 ,4c62c81a-c5bb-5535-73af-e40d52ac1c4d
The Tokmanni Group,FIN,,13,Mäntsälä,hel,TOKMAN,2016-05-06,,,, https://www.crunchbase.com/organization/the-tokmanni-group , 326e4d31-705a-4145-9dc8-7ea84b5da392 ,750ef3b8-8664-3da7-3009-7373e54e0de9
DWC 3.0,ITA,,9,Milano,epa,MLDWC,2016-05-05,,,, https://www.crunchbase.com/organization/dwc-3-0 , 0803e092-23b0-409f-87b1-86ecc57ae161 ,eda468cf-a9c4-4c2b-93b1-07661d60c930
Technogym,ITA,,5,Cesena,bit,TGYM,2016-05-04,,,, https://www.crunchbase.com/organization/technogym , 1d8ae951-b262-0a07-fd75-acaceee9d8ed ,bc204e27-999a-8889-aced-81cc411a8d30
Awale Resources,,,,,cve,ARIC,2016-04-29,,,, https://www.crunchbase.com/organization/awale-resources , 534877f8-8713-4a8f-bef5-51586ab975e9 ,fa9d44fb-6d38-4ce6-8fef-6b2bfa1ee6e0
Hempco,CAN,AB,AB,Burnaby,cve,HEMP,2016-04-29,,,, https://www.crunchbase.com/organization/hempco , bc4bab56-ff6f-4928-9ff7-2fbf6178f5b7 ,e97c1415-ca66-4daf-9d92-4373e6acbc15
Quadpack,ESP,,56,Barcelona,epa,MLQP,2016-04-29,,,, https://www.crunchbase.com/organization/quadpack , 750ab8dd-8e4e-498e-8c58-2a071d7f94df ,90412ffa-d3b6-4284-914b-656e12d7498d
PAVmed,USA,NY,NY,New York,nasdaq,PAVM,2016-04-28,,,, https://www.crunchbase.com/organization/pavmed , e2bb2b84-2756-5990-c6fe-33196e4a0e4a ,b4c1b327-ffff-212c-3f30-ba4e988ce516
Volpara Solutions,USA,NY,NY,Rochester,asx,VHT,2016-04-28,,,, https://www.crunchbase.com/organization/volpara-solutions , 85b20399-69f4-df18-1f17-f67253fc9f95 ,a3b5960b-8108-6a61-ffeb-417c61629b44
Ocean Rig UDW,GRC,,35,Athens,fra,9ORN,2016-04-27,,,, https://www.crunchbase.com/organization/ocean-rig-udw , 85b8d2ea-2839-8b84-b7e6-1b7e21aa299a ,efac2257-2342-7dc5-3161-53a92dabe58c
Senseonics,USA,MD,MD,Germantown,nysemkt,SENS,2016-04-27,,,, https://www.crunchbase.com/organization/senseonics , 0cce852f-2773-b56d-b0c7-a00750a36fcb ,aac66ea5-6853-4be9-02ad-d76ad727cc69
Ujjivan Financial Services,IND,,19,Bangalore,nse,UJJIVAN,2016-04-27," 375,000,000 ",,, https://www.crunchbase.com/organization/ujjivan-microfinance , cd1b2d5b-f6de-3f9a-4784-4b90e491306a ,a4bf01a6-edc4-ddda-0dab-37ca9bc4395f
Telepizza,ESP,,29,Madrid,bme,TPZ,2016-04-26,,,, https://www.crunchbase.com/organization/telepizza-2 , 23393e9e-0d43-cd94-fff4-3a8882122930 ,ca788e9a-627f-ce72-9292-4671624e4c34
Beazley Group,GBR,,H9,London,lon,BEZ,2016-04-22,,,, https://www.crunchbase.com/organization/beazley-group , f44f1367-d722-42c5-a61a-0d7afe2d2219 ,12d91420-c02c-4895-9b8a-08269bdff695
BlueBird Merchant Ventures,ESP,,54,Tórtola,lon,BMV,2016-04-22,,,, https://www.crunchbase.com/organization/bluebird-merchant-ventures , b1b8f0c2-dda4-4e19-b99a-b8db02a59d88 ,29485379-fc68-42a6-bb27-e6bf6b81391e
Equitas Holdings,IND,,25,Chennai,nse,EQUITAS,2016-04-22," 728,000,000 ",,, https://www.crunchbase.com/organization/equitas-holdings , f377324e-b4b0-d9b0-7589-139d5102b605 ,a0962141-3395-425a-7ea9-4adb74f43f99
Osirium,GBR,,P4,Theale,lon,OSI,2016-04-22,,,, https://www.crunchbase.com/organization/osirium , 46084b62-878b-46f4-bdae-84a95dfe6d5d ,6d120989-f885-e771-7ed9-69a05f768c9b
SecureWorks,USA,GA,GA,Atlanta,nasdaq,SCWX,2016-04-22,,,, https://www.crunchbase.com/organization/secureworks , 2e02c151-abf6-c789-1b4f-c9fc8c5a5957 ,070609b8-7582-5913-62c9-b44fcb257bcd
SMRE,ITA,,18,Umbertide,bit,SMR,2016-04-22,,,, https://www.crunchbase.com/organization/smre , a761fd07-48be-4cc1-9e98-45e834f9a5e1 ,5644d5d3-cc09-43a8-9b58-609cbc6eb651
American Renal Associates Holdings,USA,MA,MA,Beverly,nyse,ARA,2016-04-21,,,, https://www.crunchbase.com/organization/american-renal-associates-holdings , 81738c6f-c1c8-ea0d-d436-7e8d75992e40 ,fef93d7c-d9c0-ef55-393b-c7f7aecac6f5
Siili Solutions,FIN,,13,Helsinki,hel,SIILI,2016-04-20," 58,762,373 "," 52,000,000 ",EUR, https://www.crunchbase.com/organization/siili , ca8101df-4760-45f0-a5ce-db695a184ce5 ,43b92300-3104-cb52-e4e5-4b653fbd772c
Era Resources,CAN,ON,ON,Toronto,cve,ERX,2016-04-19,,,, https://www.crunchbase.com/organization/era-resources , 78ce59f9-8369-cfb8-fa0f-02722ebf0a53 ,5e00ca74-1c81-ce6f-2b03-e078d6a1baa3
BioCardia,USA,CA,CA,San Carlos,otcqb,BCDA,2016-04-15,,,, https://www.crunchbase.com/organization/biocardia , 6dff9ad0-2ce4-42cd-837e-d1960f6cdb65 ,3a5b24d7-492a-96b4-18e6-edc58e27e2f6
Caledonia Mining Corporation,CAN,ON,ON,Toronto,tse,CAL,2016-04-15,,,, https://www.crunchbase.com/organization/caledonia-mining-corporation , 523c4d4b-453d-4cf0-b52a-372f10e7a50e ,d93f650f-9f28-f249-7b20-91b5e2c6efa8
GeNeuro,CHE,,7,Geneva,epa,GNRO,2016-04-15,,,, https://www.crunchbase.com/organization/geneuro , 080bcbdf-9a74-e770-e2c3-659bfbd75dce ,ae8ef23b-fb5b-64e7-75d0-d96132a943d1
Pinnacle Entertainment,USA,NV,NV,Las Vegas,nasdaq,PNK,2016-04-15,,,, https://www.crunchbase.com/organization/pinnacle-entertainment , b3cc513d-fc00-4f9f-8d1c-f3a7693cd6d5 ,bd69c496-0e3e-b281-b0bc-d1db4f6c6cff
Relevium Technologies,CAN,QC,QC,Montréal,fra,6BX,2016-04-15,,,, https://www.crunchbase.com/organization/relevium-technologies , d77ac227-9464-e400-a000-cf1cff148c95 ,b9a9da47-35e7-77b1-2a7f-74718916e6ae
Century Global Commodities Corp,HKG,,,Kowloon City,tse,CNT,2016-04-14,,,, https://www.crunchbase.com/organization/century-iron-mines , fe8a750e-edfa-61bb-aecb-6c43f7043519 ,f65166b0-4d2b-2017-35e4-357cd76257d7
Simris,SWE,,27,Hammenhög,nasdaq,SIMRIS,2016-04-13," 15,420,061 "," 125,422,600 ",SEK, https://www.crunchbase.com/organization/simris-alg , dc1d0401-b388-fb9c-732e-26c7870a76a0 ,57509097-52eb-6535-e7b7-401dbdfad612
Azorean,PRT,,10,Ponta Delgada,epa,MLAAT,2016-04-08,,,, https://www.crunchbase.com/organization/azorean , 079ac5fd-6251-4d35-ba1d-bd18849b78f2 ,89c92627-cd73-19e2-30b8-d9e8c06b716e
Marlowe Plc,GBR,,H9,London,lon,MRL,2016-04-08,,,, https://www.crunchbase.com/organization/marlowe-plc , ea10fa15-e0c6-4788-a8a4-fb1bf4d124b0 ,de6fbb21-c147-42f0-a7ae-ccab30857f72
Niobay Metals,CAN,QC,QC,Longueuil,cve,NBY,2016-04-08,,,, https://www.crunchbase.com/organization/niobay-metals , 6d5b3e6d-9083-470c-8b8e-1ed10bd1d247 ,ba8ed7fc-d359-460b-9bd6-460d60d344ce
The Western Investment Company of Canada,USA,VA,VA,Alberta,cve,WI,2016-04-08,,,, https://www.crunchbase.com/organization/the-western-investment-company-of-canada , ac26b019-e68f-4287-9669-03673e04a6a3 ,b1c926e5-830d-4b91-b0e9-b235966d9799
WISeKey,CHE,,7,Geneva,swx,WIHN,2016-04-08,,,, https://www.crunchbase.com/organization/wisekey , f8eab449-1f4a-4764-a0d8-54a0cc7d9709 ,dbfd0e73-d526-95af-1a95-60b904253da6
Aeglea BioTherapeutics,USA,TX,TX,Austin,nasdaq,AGLE,2016-04-07,,,, https://www.crunchbase.com/organization/aeglea-biotherapeutics , af800fc6-c335-8e50-ea11-f38f0c6f3514 ,55c20f71-53b8-b860-7e39-80c366709d88
HealthCare Global,IND,,19,Bangalore,nse,HCG,2016-04-07,,,, https://www.crunchbase.com/organization/healthcare-global-2 , 48c8c86f-24dc-3648-e0d9-cb2cc48e7963 ,c8cb49d6-6a57-3757-724b-d5e983230044
Infibeam,IND,,9,Ahmedabad,nse,INFIBEAM,2016-04-05," 363,000,000 ",,, https://www.crunchbase.com/organization/infibeam , 49dc38f3-5094-d7c2-3f43-196c33ff28f6 ,8e97e515-c4af-694d-d7d0-4e1c63160ab0
Taaleri,FIN,,13,Helsinki,hel,TAALA,2016-04-04,,,, https://www.crunchbase.com/organization/taaleritehdas-wealth-management , d4bc3e4c-b06c-795a-7eaa-f7591e9324fc ,03050a2e-598a-371a-6944-98a69dc3e1f9
Char Technologies,CAN,ON,ON,Mississauga,cve,YES,2016-04-01,,,, https://www.crunchbase.com/organization/char-technologies , 27191857-6ae7-4288-b2dd-09c26405ed80 ,a9e20724-d4e7-4921-b5d0-6f7116506887
PR Times,JPN,,1,Akasaka,tyo,3922,2016-04-01,,,, https://www.crunchbase.com/organization/pr-times , ad56d25a-2224-448b-bee0-176f6a949830 ,198457e8-82e8-27a3-083c-a2730db5c3c6
Watkin Jones,GBR,,X1,Bangor,lon,WJG,2016-04-01,,,, https://www.crunchbase.com/organization/watkin-jones , 63f15bc9-aa15-4acb-9751-7aba67baabec ,f464aeb6-92c9-4597-bf2b-ee66daa8d3cc
WELL Health Technologies Corp.,CAN,BC,BC,Vancouver,cve,WELL,2016-04-01,,,, https://www.crunchbase.com/organization/well-health-technologies-corp , 38cc2fc0-a5c4-4a38-8ca9-36741af18dde ,1cbc516e-b913-4af4-a475-94b70b18ef38
Rosehill Resources,USA,TX,TX,Houston,nasdaq,ROSE,2016-03-31,,,, https://www.crunchbase.com/organization/rosehill-resources , ee7dc4ea-1e56-4baa-a10f-173dabdea599 ,9df6d5fb-473c-4cd0-bf86-faaca72021e4
MaxCyte,USA,MD,MD,Gaithersburg,lon,MXCT,2016-03-30,,,, https://www.crunchbase.com/organization/maxcyte , 9509e058-c246-05cf-8c14-0df1f6d940ca ,08576ffc-434a-c805-6727-67d995f8cb19
Tongyu Communication,CHN,,1,Zhongshan,she,2792,2016-03-29,,,, https://www.crunchbase.com/organization/tongyu-communication , aff58836-03dc-34d7-2d71-f7f23aa9b370 ,11ba117b-d14e-6444-2bfc-e6029f30611a
Yingxiong Huyu,CHN,,22,Beijing,neeq,430127,2016-03-29,,,, https://www.crunchbase.com/organization/yingxiong-huyu , 237f244a-7737-4aae-be4f-7f3061ae23fa ,87245804-66e1-4c1e-8bf0-fd8b8e0ddc1d
Ecoark Holdings,USA,AR,AR,Rogers,otcqx,ZEST,2016-03-28,,,, https://www.crunchbase.com/organization/ecoark , 38f4b6ab-4b7a-0ec6-d697-e8844e1bf393 ,d8689d9c-ff78-0ed2-a472-fe60ef586833
Oncimmune,USA,KS,KS,De Soto,lon,ONC,2016-03-27,,,, https://www.crunchbase.com/organization/oncimmune , acbbfa5c-e474-42b1-8a9e-2ba79592fdd4 ,03f9aee9-10c4-21c5-c1e4-910713d6211e
Toachi Mining,CAN,ON,ON,Toronto,cve,TIM,2016-03-24,,,, https://www.crunchbase.com/organization/toachi-mining , dfef8abb-b506-4055-842b-e85f1769d996 ,38418b32-ae71-4ede-ad2f-3f199979af86
Yu Group PLC,GBR,,J8,Nottingham,lon,YU,2016-03-24,,,, https://www.crunchbase.com/organization/yu-group-plc , 8b3ac428-0583-4a68-a040-c1c6d2ae54a9 ,d6eb8d60-f011-42a3-9c82-aec5df855672
Corvus Pharmaceuticals,USA,CA,CA,Burlingame,nasdaq,CRVS,2016-03-23,,,, https://www.crunchbase.com/organization/corvus-pharmaceuticals , 6b3ab26f-7c1b-29bd-8387-c5d750e66d98 ,b31b85a6-6fb2-89cc-a7bd-d1c1edbbb278
Humana AB,SWE,,26,Stockholm,sto,HUM,2016-03-23,,,, https://www.crunchbase.com/organization/humana-ab , 9c39a5e7-2f24-2ee3-27ba-4a5dc98a38c1 ,16054e45-3291-d4fa-0280-f3e0555bdd01
Cerillion,GBR,,H9,London,lon,CER,2016-03-18," 32,000,000 ",,, https://www.crunchbase.com/organization/cerillion , 89b4441c-2945-b730-160a-3dc35239fb8a ,024f6405-d275-ef62-fc88-03f203764c86
Future Farm,CAN,BC,BC,Vancouver,cnsx,FFT,2016-03-18,,,, https://www.crunchbase.com/organization/future-farm , b973f181-5a46-41da-a100-865f70bc63aa ,dbda8d19-3853-4f1d-8cb8-36db4e2baaec
GECI International Group,FRA,,A8,Paris,epa,GECP,2016-03-18,,,, https://www.crunchbase.com/organization/geci-international-group , d5e9bdd3-d633-4836-a02a-31fbc5502b53 ,2f1832b9-7209-494a-a39e-e3f2621f5733
Oneview Healthcare,IRL,,7,Blackrock,asx,ONE,2016-03-18,,,, https://www.crunchbase.com/organization/oneview-healthcare , de483d36-dea5-bc11-4180-095e23c46296 ,7e7b6544-71f4-4fd2-3ea6-dbaa1e3b8f5c
AddLife AB,SWE,,26,Stockholm,sto,ALIF-B,2016-03-17,,,, https://www.crunchbase.com/organization/addlife-ab , 26fe5fbc-aede-9234-29d7-72b7ce6551ab ,8f8c6629-c42a-114a-fa66-eb4daedaec8d
Ranhill Energy and Resources Bhd,MYS,,14,Kuala Lumpur,klse,RANHILL,2016-03-17,,,, https://www.crunchbase.com/organization/ranhill-energy-and-resources-bhd , 59835950-0495-240c-8668-3089b7ea37e0 ,3fdacb3a-7fd3-a3e5-d4f9-e22462a5b934
Blue Prism Group,GBR,,H9,London,lon,PRSM,2016-03-15,,,, https://www.crunchbase.com/organization/blue-prism-group-plc , 96f63c40-9b04-e07d-b472-a782a8e976b3 ,d1f4c20d-4f6b-987d-b11b-d75cec032d15
CYBG,GBR,,V2,Glasgow,lon,CYBG,2016-03-12,,,, https://www.crunchbase.com/organization/cybg , 21f4f671-3abb-4dbe-bb82-2b87b0900895 ,3d03079a-4c98-4276-ab9c-4f3fcc693cad
Catena Media,MLT,,,Sliema,fra,97C,2016-03-11,,,, https://www.crunchbase.com/organization/catena-media , 66c7c019-82b9-94ff-781f-8e1459359648 ,57b2faab-7cf4-5b07-a758-9ebf23864e0f
Crescita Therapeutics,CAN,ON,ON,Mississauga,tsx,CTX,2016-03-08,,,, https://www.crunchbase.com/organization/crescita-therapeutics , 08d6d8e0-63f9-6bbd-87e9-a3f949d89e25 ,bb3e931e-6433-43c5-2eb1-3c6e6bbc4fd3
Metro Bank,,,,,lon,MTRO,2016-03-08,,,, https://www.crunchbase.com/organization/metro-bank , f2a4cd8f-495c-0c49-d4d2-637954ca8f72 ,6509335b-b1b5-d7be-935f-2692485a990a
Breathtec Biomedical,CAN,ON,ON,Delta,fra,BTI,2016-03-04,,,, https://www.crunchbase.com/organization/breathtec-biomedical , 4d264b47-ae5c-6df8-e9a9-da8c8efcd7fd ,27639762-9a00-0d95-6a1f-e0cf41e76035
Eoptolink Technology,CHN,,32,Chengdu,she,300502,2016-03-04,,,, https://www.crunchbase.com/organization/eoptolink-technology , 0b2f2361-93fb-be1b-9315-2b053aa9ff1b ,814117e6-6f46-57bc-5f36-ff798b96f5f2
Victory Nickel,CAN,ON,ON,Toronto,cnsx,NI,2016-03-04,,,, https://www.crunchbase.com/organization/victory-nickel , 9374931b-2f14-4194-b413-900b673106ef ,c5b21243-edbe-5460-2977-c47a3e06b8be
Kellton Tech Solutions,USA,NJ,NJ,New Brunswick,nse,KELLTONTEC,2016-03-03,,,, https://www.crunchbase.com/organization/vmf-softech , 0dc3c7c5-fe05-f260-319e-acdc852a7fe1 ,cb56a708-1dfd-4dcf-4d1e-c6ff7cde7dc7
Soc De Conseil En Externalisation en Market SA,FRA,,B4,Boulogne,epa,MLCMI,2016-03-03,,,, https://www.crunchbase.com/organization/soc-de-conseil-en-externalisation-en-market-sa , 4d79c203-8788-42ee-8a87-7bd289d0fc68 ,5a04fd5b-0002-4498-a209-792fdd59b931
Syndax Pharmaceuticals,USA,MA,MA,Waltham,nasdaq,SNDX,2016-03-03,,,, https://www.crunchbase.com/organization/sndax-pharmaceuticals , 5500cf63-3559-8864-27bd-81b68f35aaa3 ,1bef3ecc-3256-4110-2469-4a8dc5238fcd
Baixing.com,CHN,,23,Shanghai,neeq,836012,2016-03-01,,,, https://www.crunchbase.com/organization/baixing-com-2 , 90d5ab66-8f8a-73b7-eee6-76a88165bb15 ,8be077fe-9a5f-106c-4322-d087c2b77076
Bone Biologics,USA,NJ,NJ,Edison,otcpink,BBLGD,2016-02-29,,,, https://www.crunchbase.com/organization/bone-biologics , ad567e79-fd8e-43df-5f81-2eeb90ed95a5 ,27a5be0c-e14a-13a9-8bb7-1782c5f6acb3
Biotricity,USA,CA,CA,Redwood City,otcqb,BTCY,2016-02-26,,,, https://www.crunchbase.com/organization/biotricity , 21d270b1-1e41-203e-2a5f-b83abdcecefd ,17e5bc10-5e3c-8b0f-753b-4b50244e4bea
Eloxx,ISR,,5,Herzliya,otcmkts,ELOX,2016-02-26,,,, https://www.crunchbase.com/organization/eloxx , b39e56be-42de-4ed4-bbe0-16383ad3a282 ,db00fcfc-419e-3833-3b8e-3dbabec6fe84
MedCap,SWE,,26,Stockholm,sto,MCAP,2016-02-26,,,, https://www.crunchbase.com/organization/medcap , eadbd7e7-4f36-5f04-7ae7-209768a551d4 ,f8f0afa1-2ea1-f6b3-9543-f7bd228f426d
Vectus Biosystems,,,,,asx,VBS,2016-02-26,,,, https://www.crunchbase.com/organization/vectus-biosystems , bb58c5d9-27a0-c709-b489-3a1ba0e9d323 ,8668ca9f-3875-6a0b-e73b-ab0e5a5bf624
Ascent Solar Technologies,USA,PA,PA,Thornton,otcqb,ASTID,2016-02-25,,,, https://www.crunchbase.com/organization/ascent-solar-technologies , c8098964-e7f4-47ad-b4f1-95207877d673 ,8d087f74-69bd-451f-f1b1-fbc63128219c
NexOptic,CAN,BC,BC,Vancouver,cve,NXO,2016-02-22,,,, https://www.crunchbase.com/organization/nexoptic , 25fd5b8d-f424-4ba3-86f9-84e29ae71827 ,4053e3e9-a0d1-40e5-a232-6de558b39aaa
Aralez Pharmaceuticals,USA,NC,NC,Chapel Hill,nasdaq,ARLZ,2016-02-19,,,, https://www.crunchbase.com/organization/pozen-inc , c9e1f354-cca8-4233-a80f-f1e3d6d5ef81 ,f1d9e4cd-94e4-e86b-09b8-92e88c3e8d75
Aralez Pharmaceuticals,USA,NC,NC,Chapel Hill,tse,ARZ,2016-02-19,,,, https://www.crunchbase.com/organization/pozen-inc , 38eb17d8-c157-4cc0-8834-92a98c951e97 ,f1d9e4cd-94e4-e86b-09b8-92e88c3e8d75
BeWhere Holdings,CAN,ON,ON,Toronto,cve,BEW,2016-02-19,,,, https://www.crunchbase.com/organization/bewhere-holdings , fe75abda-6029-45d2-996e-804b20c615ce ,8fce72bf-5dea-4f59-823f-2e64a7d8c684
Countryside Properties,GBR,,E4,Brentwood,lon,CSP,2016-02-19,,,, https://www.crunchbase.com/organization/countryside-properties , 7b8fe748-62e4-4c88-a3c7-31a45348d399 ,b0e1ab36-222a-bc21-caff-a10668ba6a3d
Tesserent Pty,AUS,,7,Camberwell,asx,TNT,2016-02-19,,,, https://www.crunchbase.com/organization/tesserent-pty , 96ead7ac-32c8-4ece-af44-380b48d6fc6a ,a61f622e-a957-845c-4823-9d85aead4500
Quick Heal Technologies,IND,,16,Pune,nse,QUICKHEAL,2016-02-18," 312,000,000 ",,, https://www.crunchbase.com/organization/quick-heal-technologies , 6ceca644-f738-3f6f-440f-3fc772beb07f ,2bb1ca90-b1a4-710d-b8dc-c046a804f06e
Brico Distribution,FRA,,B9,Lissieu,epa,MLBRI,2016-02-17,,,, https://www.crunchbase.com/organization/brico-distribution , 347c5e1d-5519-439d-a9a3-5b36e278922a ,30460507-cc6e-4b95-b875-92acab0fc8cf
Bison Gold Resources,CAN,ON,ON,Toronto,cve,BGE,2016-02-15,,,, https://www.crunchbase.com/organization/bison-gold-resources , 76d80cf9-2214-b4e7-1ac3-f22a206a104a ,3f248873-2d7d-367d-1cff-9fb018a0556a
Shield Therapeutics,GBR,,N7,Weybridge,lon,STX,2016-02-12," 234,967,177 "," 162,000,000 ",GBP, https://www.crunchbase.com/organization/shield-therapeutics , fb8bba33-34b9-4f27-806f-4ed586ee5d77 ,db0276d5-4db8-a6fb-79bf-06ef38151844
TeamLease Services,IND,,19,Bangalore,nse,TEAMLEASE,2016-02-12," 215,000,000 ",,, https://www.crunchbase.com/organization/teamlease-services , fd40cabb-8180-e6c1-8235-adbbddf2f8a0 ,9f2ab0ac-9208-15b9-485e-e3a09af59bbe
AveXis,USA,TX,TX,Dallas,nasdaq,AVXS,2016-02-11," 430,000,000 ",,, https://www.crunchbase.com/organization/avexis , 7e8ac4bd-7810-4994-54c4-43629f069907 ,b09be91c-91a9-632e-870d-c5ed83c46717
Ascential Plc,GBR,,H9,London,lon,ASCL,2016-02-10," 1,154,000,000 ",,, https://www.crunchbase.com/organization/ascential-plc , c9503ad3-423a-e9dc-969c-bc06a1aa9290 ,f182e950-f879-0ab0-e496-6e39d46fafbf
BioLight Israeli Life Sciences Investments Ltd,ISR,,5,Tel Aviv,tlv,BOLT,2016-02-10,,,, https://www.crunchbase.com/organization/biolight-israeli-life-sciences-investments-ltd , 4ef45259-6b99-09e5-e61c-61caf35f9a09 ,3bc50ce1-f4fd-d44b-b4fd-67001746ce55
BRAIN,DEU,,5,Zwingenberg,etr,BNN,2016-02-10,,,, https://www.crunchbase.com/organization/brain , a8fcbfb4-5ea1-9af2-ed1c-d7864b619f29 ,65d0d9ad-359c-557e-0f64-d7e554481aa2
exactEarth Ltd,CAN,ON,ON,Cambridge,tse,XCT,2016-02-10,,,, https://www.crunchbase.com/organization/exactearth-ltd , f1df883d-ec1b-ce3b-e3dc-1521f8829dc2 ,4789a57b-6066-c211-6271-d15a5b212a3d
Inspiration Mining,CAN,ON,ON,Toronto,cnsx,ISM,2016-02-09,,,, https://www.crunchbase.com/organization/inspiration-mining , dc6444bd-a6f7-f17b-578d-484c5c70b71b ,1659b4fb-85e2-2d0f-936e-2ea1f4f98a2e
O Sorbet D'amour,FRA,,97,La Teste-de-buch,epa,MLOSA,2016-02-08,,,, https://www.crunchbase.com/organization/o-sorbet-d-amour , 39c8f75c-d251-4da4-9e9a-6de6664195b3 ,8fe32e30-9af6-4587-8882-2b9dbcf962ba
CMC Markets,GBR,,H9,London,lon,CMCX,2016-02-05,,,, https://www.crunchbase.com/organization/cmc-markets , 70e2f895-863c-32fe-bc3e-c19c5afc40d0 ,576e4f72-ced7-eb32-dcd6-c1d4bf5d7db9
BeiGene,CHN,,22,Beijing,nasdaq,BGNE,2016-02-04," 756,000,000 ",,, https://www.crunchbase.com/organization/beigene , 8b231837-2dd7-af71-042a-74dcc367f381 ,182431a6-8815-46c3-8bdb-6230de516834
iCandy Interactive Limited,MYS,,14,Kuala Lumpur,asx,ICI,2016-02-04,,,, https://www.crunchbase.com/organization/icandy-interactive-limited , 20c6afc3-ff1f-df6a-fe03-6efa742b48fa ,8900967e-5aa1-8b72-a901-a8c57811f8e6
LiveWell Foods Canada,CAN,QC,QC,Gatineau,tsx,LVWL,2016-02-04,,,, https://www.crunchbase.com/organization/livewell-foods-canada , e4914c82-3b88-4d22-a201-2e5a5cfc2a17 ,04b0694f-0801-4434-8366-12e50a8defd0
Editas Medicine,USA,MA,MA,Cambridge,nasdaq,EDIT,2016-02-03," 571,000,000 ",,, https://www.crunchbase.com/organization/editas-medicine , b7cdd521-f578-dc84-244b-16d342082d04 ,39eda1cf-422b-4fd6-c9ea-7b295bfc4e69
Tailored Brands,USA,CA,CA,Fremont,nyse,TLRD,2016-02-02,,,, https://www.crunchbase.com/organization/tailored-brands , 9b4a10f2-cba7-3821-2f42-460362690768 ,3d4be27c-d911-29c0-2576-4e63d44d03cf
