company_name,country_code,state_code,region,funding_rounds,women_led
Welmedix Consumer Healthcare,USA,NJ,NJ,2,True
Affinity.is,USA,WA,WA,4,True
Anima Studios,MEX,,9,2,False
Brndstr,ARE,,3,2,False
CARANA Corporation,USA,VA,VA,1,True
Cerealus Holdings,USA,ME,ME,1,False
DataScience.com,USA,CA,CA,3,False
Modern Movement,USA,WI,WI,3,False
Rev.io,USA,GA,GA,1,False
Savta Remedies,USA,FL,FL,1,True
Accredited Real Estate Capital,USA,NJ,NJ,1,False
"Aerdos, Inc.",USA,FL,FL,1,False
Curist Pharma,GHA,,1,1,True
Go Go Bananas,IND,,16,2,False
Grove,USA,MA,MA,7,False
Kinems Learning Games,,,,4,False
Kyras Therapeutics,USA,NY,NY,1,False
Mazor,ISR,,5,1,False
Online RTI,IND,,19,1,False
"Rezli, Inc.",USA,TN,TN,4,True
Sherpa,AUS,,2,2,True
Sigma Funding,USA,NY,NY,1,False
Tagore Technology,USA,IL,IL,1,False
ThingsTooDo LLC,USA,DE,DE,1,True
Tractionboard,USA,FL,FL,2,False
Triposo,NLD,,7,5,False
UK Power Reserve,GBR,,M2,1,True
Upcurve Energy,USA,TX,TX,1,False
WeCareCard,USA,IN,IN,1,True
AirKlip,KEN,,5,1,False
AmbyGear,USA,CA,CA,2,True
beneSol,USA,WA,WA,2,False
Blue Dolphin Energy,USA,TX,TX,1,False
Boundless Spatial,USA,MO,MO,3,False
"Carloha, Inc.",USA,NY,NY,3,True
Cloud Communications and Computing Corp.,USA,FL,FL,3,False
David Dubbs Internet Marketing,USA,TN,TN,1,False
Gradle,USA,CA,CA,1,False
Hebi Robotics,USA,PA,PA,1,False
Holisol logistics,IND,,7,2,False
Homestudio,IND,,19,1,False
iContracts,USA,NJ,NJ,2,False
ItsOn,USA,CA,CA,9,False
Kumari Organic,IND,,25,1,False
LifeSite,USA,CA,CA,2,True
Makers Brand Inc,USA,NY,NY,1,False
O3b Networks,NLD,,11,10,True
Orckestra,CAN,QC,QC,2,False
PapayaPods,CHE,,23,1,False
Payswiff,IND,,2,1,True
Perion,USA,NY,NY,1,True
Q Customer Intelligence,USA,VA,VA,2,False
QuanDx,USA,CA,CA,3,True
"Ricksoft Co., Ltd.",JPN,,40,2,False
Server Density,GBR,,H9,4,False
Shopswell,USA,CA,CA,2,True
Stay Simple Resorts,IND,,19,1,False
TabbedOut,USA,TX,TX,7,False
Tansler,USA,NY,NY,2,False
Terebra,,,,1,False
TINYpulse,USA,WA,WA,2,True
TRDATA,GBR,,H9,4,True
Triple Ring Technologies,USA,CA,CA,2,False
Vennti,ARG,,7,1,False
Verengo Solar,USA,CA,CA,5,False
Wearality,USA,FL,FL,1,False
WeGirls,POL,,77,2,True
WideOpenWest,USA,KS,KS,1,True
Adva-Net,USA,FL,FL,1,False
AgBiTech,AUS,,4,1,True
Andrew Technologies,USA,CA,CA,5,False
Asiri Hospitals Group,LKA,,36,2,False
Azamoka,,,,1,True
Azubu,USA,CA,CA,2,False
BankersLab,USA,CA,CA,1,False
BitNinja.io,GBR,,H9,2,True
Brinkbit,USA,MD,MD,1,False
Build & Imagine,USA,CA,CA,2,True
Camereyes,ISR,,6,1,False
cbanc Network,USA,TX,TX,2,False
Chalkifi,EGY,,11,1,False
Cos Bar,USA,CO,CO,1,True
Dose (Formerly Spartz),USA,IL,IL,3,True
Emblim Interactive,NZL,,E7,1,False
Endorsevent,USA,NC,NC,1,True
Frien10,EGY,,11,1,False
Greensmith Energy Management Systems,USA,MD,MD,2,False
Host Analytics,USA,CA,CA,9,True
Jigsaw Academy,IND,,19,2,True
JoeHukum,IND,,10,1,False
JumboBasket,IND,,5,1,False
Korsatk,EGY,,11,1,False
Koshk Comics,EGY,,11,1,False
National Funding,USA,CA,CA,3,True
Omash.com,EGY,,11,2,False
Omate,CHN,,30,3,False
PayMe,EGY,,8,1,False
PINE64,USA,CA,CA,1,True
Profectus Biosciences,USA,MD,MD,7,False
PropheSee,IND,,7,1,False
QuantumSphere,USA,CA,CA,4,False
Rakna,EGY,,8,1,False
Redwood Investments,USA,MA,MA,1,True
Service,USA,MI,MI,1,False
SignaCert,USA,TX,TX,3,False
Springbox,USA,TX,TX,3,False
Trinckle,DEU,,11,1,True
Vigyan Labs,IND,,19,1,False
Windrose,EGY,,11,1,False
4wrdtech,USA,TX,TX,1,False
Alkem Laboratories,IND,,16,1,False
BACKED,GBR,,H7,1,True
Booodl,AUS,,2,4,True
Calendar42,NLD,,11,2,False
Channel Mechanics,IRL,,10,1,False
Direct 2 Guests Services,CAN,BC,BC,1,False
EasyProperty,GBR,,H9,4,False
Eko,USA,NY,NY,5,True
FittedCloud,USA,MA,MA,1,False
Geili Giving,CHN,,23,2,True
GoNoodle,USA,TN,TN,3,True
Jukedeck,GBR,,H9,3,True
Lenny Credit,USA,CA,CA,2,True
MOPeasy,FRA,,A8,1,False
Nestpick,DEU,,16,4,False
NowThis,USA,NY,NY,4,True
Panacea Pharmaceuticals,USA,MD,MD,5,False
PaxVax,USA,CA,CA,8,True
Platfora,USA,CA,CA,4,False
QNT,USA,WI,WI,1,False
Qudini,GBR,,H9,5,True
Relay42,NLD,,7,1,True
Sapphire Digital,USA,NJ,NJ,5,True
SEMU,EST,,1,2,True
Shopally,,,,1,True
Supahands,MYS,,14,1,False
UXprobe,BEL,,1,1,False
Watchbox,ISL,,10,2,False
Yumist,IND,,10,2,False
Assist AI,GBR,,H9,1,False
AxStream,GBR,,H9,1,False
BioMimetic Laboratories Inc.,USA,NY,NY,2,False
Boatbound,USA,CA,CA,6,False
Called it!,CAN,ON,ON,1,False
Cedar Biotech,CAN,BC,BC,1,False
Chew,GBR,,H9,3,False
Clarus Care,USA,TN,TN,3,False
CloudNcode,CAN,NB,NB,1,False
CustomerGauge,NLD,,7,1,True
Customfurnish.com,IND,,2,2,False
Cynvec,USA,NY,NY,2,False
Dr Lal PathLabs,IND,,10,2,False
Emficient Technologies,IND,,7,1,True
ERYtech Pharma,FRA,,B9,7,True
Finance Box,GBR,,H9,1,False
Fluid Education,AUS,,2,2,False
F(x) Data Labs Pvt Ltd,IND,,9,1,False
"Gemr, Inc.",USA,NH,NH,2,True
Geocorail,FRA,,A8,1,False
Gummie,ZAF,,,1,True
Hitrium,USA,NY,NY,2,True
KellBenx,USA,NY,NY,4,False
Leaf Wearables,IND,,7,1,False
OneMarkt,RUS,,61,2,False
PopPlaces,ESP,,56,3,True
Porter & Sail,USA,NY,NY,3,True
Sentab Ltd,GBR,,G1,4,False
SocialFlow,USA,NY,NY,5,True
Swiss Education Group,CHE,,23,2,True
SytemOnSilicon Corporation,USA,TX,TX,2,False
VIV Life Group Inc.,CAN,ON,ON,1,False
Vlurn,IND,,16,1,False
Yobber,SWE,,3,1,True
Youth Digital,USA,NC,NC,1,False
Zootly,USA,NY,NY,3,True
LakeHawk Technologies,USA,NV,NV,3,False
Soverville Limited,,,,1,False
taski,CAN,BC,BC,1,False
AlphaSheets,USA,CA,CA,1,False
Brooklyn Brands,USA,NY,NY,1,False
Descola,,,,2,False
Feeligo,FRA,,A8,3,False
HVMN,USA,CA,CA,1,False
"Keypair, Inc.",KOR,,13,1,False
"Real Time Imaging Technologies, LLC",USA,OH,OH,1,False
RisingStack,HUN,,5,1,False
Splitkart,IND,,10,1,False
Spot News,MYS,,12,1,False
The Crafterpreneur,GBR,,H9,1,True
Worximity Technology,CAN,QC,QC,1,False
9Sharp,CAN,QC,QC,1,False
ACPAD Instruments,DEU,,16,1,False
Capital Teas,USA,MD,MD,2,True
Cyrcadia Health,USA,NV,NV,6,False
Desino,DEU,,7,2,False
Enriched Schools,USA,LA,LA,1,True
Fin.Solutions,USA,CA,CA,1,False
Food Lover's Market,ZAF,,,2,True
Freelance Student,GBR,,R3,2,False
G-RO,USA,NY,NY,4,False
iPinYou,CHN,,22,3,True
Mast Mobile,USA,NY,NY,4,False
MySidekick,ZAF,,,1,False
NextRadioTV,FRA,,A8,1,True
Practice Unite,USA,NJ,NJ,3,False
Proversity,GBR,,H9,3,True
Run An Empire,GBR,,H9,4,False
Shareable Apps,AUS,,7,1,False
Sinopharm Group,CHN,,23,1,False
SparkFin,USA,CA,CA,1,False
Team Elemental,USA,CA,CA,1,False
thinktank.net,USA,CO,CO,2,False
TinyCircuits,USA,OH,OH,3,False
TRAVO,USA,CA,CA,1,False
zoomot.com(CoolShare),IND,,16,1,False
Zycko,GBR,,E6,1,False
3PL Central,USA,CA,CA,1,False
Anakage Technologies Pvt Ltd,IND,,19,1,False
Bargain Hunt Superstores,USA,TN,TN,1,True
Biz Airlines,USA,FL,FL,1,False
BrainStorm,USA,UT,UT,1,False
Caricord,USA,CA,CA,1,False
CFO Technology Corporation,USA,CA,CA,2,False
Clearside Biomedical,USA,GA,GA,5,True
Easy Khaana,IND,,7,1,False
Elm Tree Medical,USA,CA,CA,1,True
Enlibrium,USA,CA,CA,1,False
FactorChain,USA,CA,CA,1,False
Fresco Capital,HKG,,,1,True
GCT Semiconductor,USA,CA,CA,8,False
Hibiscus Petroleum Berhad,MYS,,14,1,False
HostTonight,MEX,,9,2,True
Icon Bioscience,USA,CA,CA,3,False
KIDOZ,ISR,,2,2,True
Mind The Graph,TTO,,8,4,False
"MONEY DESIGN Co., Ltd.",JPN,,40,1,False
OmegaFi,USA,GA,GA,1,True
ONGallery,GBR,,H9,1,False
OpsClarity,USA,CA,CA,4,False
PanTrek,COL,,2,1,False
Peddle,,,,3,False
PiktoRex,POL,,78,1,False
REscour,USA,GA,GA,2,False
"Staffly, Inc.",USA,CA,CA,1,True
StuDocu,NLD,,7,1,False
ThoughtNIdea Software Solutions Pvt Ltd,IND,,19,1,True
uMake,USA,CA,CA,3,False
Vanitee,SGP,,,2,False
VideObserver,USA,IL,IL,1,False
Wayfindr,GBR,,H9,1,True
Allocadia,CAN,BC,BC,3,True
Avecto,GBR,,C5,1,False
Bridestory,IDN,,4,4,False
Bright Power,USA,NY,NY,4,False
dINK,BEL,,1,2,False
Entropy,,,,1,False
Enval,GBR,,C3,4,False
everyStory,USA,CA,CA,3,False
Gene Predictis,CHE,,23,1,True
Grid,GBR,,I7,1,False
GVK Biosciences,IND,,2,2,False
Liquid Biotech,USA,PA,PA,1,False
London Union,GBR,,H9,1,True
MediSmarts,NGA,,5,1,False
Mihaibao,GBR,,H9,2,True
Neteven,FRA,,A8,4,False
Netsertive,USA,NC,NC,8,False
NotesNote,EST,,1,2,False
Patients Know Best,GBR,,C3,6,True
PingStamp,MEX,,9,2,False
Pocketmath,USA,TX,TX,2,True
RDV Systems,ISR,,2,1,False
Seamless Medical Systems,USA,NM,NM,3,False
SecurionPay,CHE,,17,3,False
Spartoo,FRA,,B9,5,False
Spiritual Gangster,USA,CA,CA,1,True
TeleMed2U,USA,CA,CA,1,False
Uninterrupted,USA,CA,CA,1,False
Uptake Medical,USA,WA,WA,7,True
Valet Anywhere (VA),USA,NY,NY,4,False
WebTuner,USA,WA,WA,3,True
Zebra Biologics,USA,MA,MA,2,False
6degrees,SGP,,,1,False
6e Group,CHN,,23,1,False
Accountor Group,FIN,,13,2,True
ALYT,USA,CA,CA,1,False
angelMD,USA,WA,WA,2,True
AstroPay,GBR,,H9,1,False
Ayanet TIC,ESP,,52,1,True
Baltu Lanku Vadoveliai,LTU,,65,1,False
BAUNAT,BEL,,1,2,False
Be my eyes,,,,5,False
Bincode,,,,3,False
Blinkit,USA,KY,KY,2,False
"bluField, Inc.",USA,TN,TN,3,True
BNB Shield,USA,TX,TX,1,False
Bueno,BGR,,42,3,False
Burpple,SGP,,,2,False
Business Agent,GBR,,F8,3,False
CapeRay,ZAF,,,2,True
Carolina Premier Bank,USA,NC,NC,1,False
Ceetiz,FRA,,A8,1,False
Centinel Solutions Shield,USA,FL,FL,2,False
ChimeIn,USA,DE,DE,2,False
Cinder,USA,CA,CA,4,False
Clearpool Group,USA,NY,NY,1,False
Cloudhop,GBR,,H9,1,False
Clouty,RUS,,66,1,False
Confetti,USA,CA,CA,3,True
COPRIX media,,,,6,True
Count Loyalty,USA,CA,CA,1,False
Creative IC3D,ISR,,1,1,False
CritiqueIt Inc.,USA,CA,CA,2,True
Crowdcast,USA,CA,CA,1,False
Cuetile,,,,1,False
customedialabs,USA,PA,PA,1,False
DakoFaka,GRC,,45,1,False
Dash Electric,USA,MA,MA,2,False
Dasher,USA,NY,NY,3,False
Datumate,ISR,,3,2,False
De Mobo,USA,CA,CA,1,False
Digital Assess,GBR,,F2,4,False
Disruptiva - Franchise Intelligence,BRA,,26,1,False
East West Agro,LTU,,57,1,False
Ecoark Holdings,USA,AR,AR,3,False
Edxact,FRA,,B9,2,False
Egeekowl,GEO,,51,1,True
Elimi,POL,,82,1,False
Enprecis,USA,WA,WA,1,False
Enso.fm,BGR,,42,3,False
Escreo,BGR,,42,2,True
EsLife,ESP,,60,4,False
Everphotoshoot,FRA,,A8,1,False
farmhopping,GBR,,H9,7,False
FitCircle,IND,,16,1,True
fynd.me,USA,NY,NY,1,True
Fyxie,USA,NY,NY,2,False
Gamejoule,USA,KY,KY,2,True
"Gbox by OnCircle, Inc.",USA,CA,CA,6,False
Geevio,USA,CA,CA,1,False
Geneformics,USA,CA,CA,2,False
Geniex,USA,CA,CA,1,False
Getty/IO Inc.,,,,1,False
Global Electric Transport,USA,CA,CA,1,False
Goldenage Technologies OÜ,EST,,1,1,False
Gold Lasso,USA,MD,MD,3,True
Gongali Model,TAN,,26,1,True
Growth Geeks,USA,IL,IL,2,False
Guaana,EST,,1,1,True
Hackster.io,USA,CA,CA,2,True
Hack the Hood,USA,CA,CA,2,True
HelioCampus Inc.,USA,MD,MD,1,False
iClinic,BRA,,15,2,False
IdeaFlow,USA,CA,CA,1,False
imageSurge Inc.,USA,MA,MA,1,False
Inter RAO,RUS,,48,1,False
InterviewMe,POL,,78,1,False
Isivi,POL,,78,1,False
JOS Technology,ITA,,5,1,True
Keza,USA,NY,NY,1,False
Kopykitab.com,IND,,19,1,False
Leodan,HKG,,,1,False
LineHire,USA,NC,NC,1,True
Lingacom,ISR,,5,2,False
LiveApp,CAN,ON,ON,1,False
LocalRaces.com,USA,MO,MO,2,False
LOJIKA,TUR,,34,3,True
Lokalinc,NLD,,7,1,False
Magin,,,,5,False
ManagedMethods,USA,CO,CO,4,False
Materiomics BV,NLD,,5,2,True
Mazeberry,FRA,,B4,2,False
MBrainTrain,,,,2,False
Merlin,USA,CA,CA,1,False
MICROrganic Technologies,USA,NY,NY,3,True
MILK Beauty,GBR,,H9,1,True
MINDTOSITE DMCC,ARE,,3,1,False
Mocha.cn,CHN,,19,3,False
N3mE - Next 3motional mobile Education,ESP,,56,1,False
neibo,SGP,,,1,False
Neurona Therapeutics,USA,CA,CA,2,False
Nonda,USA,CA,CA,3,True
Novachips,KOR,,13,1,False
Novaerus,USA,IL,IL,2,False
NStack,GBR,,H9,2,False
Nurotron Biotechnology,CHN,,2,4,False
Olsera,IDN,,40,2,False
Omnitek,GBR,,F2,1,False
Open Studio Network,USA,MO,MO,1,False
Orchard Mile,USA,NY,NY,1,True
OSOM,USA,ME,ME,1,False
OTHR,USA,NY,NY,1,False
panOpen,USA,NY,NY,7,True
Parabel Ltd.,USA,FL,FL,1,False
Parade,USA,CA,CA,1,False
PeopleSpark,USA,CA,CA,1,False
Perengo,USA,CA,CA,1,True
Perpetto,BGR,,42,4,False
Photomenus,USA,NY,NY,1,True
Pivoteka,BGR,,42,1,False
Planned Departure,BLZ,,5,3,True
Plasmapp,KOR,,19,1,False
Plati Brzo,MKD,,41,2,False
Poze,KOR,,11,2,False
QGraph,IND,,19,1,False
Qranio,BRA,,15,5,True
Quietly,CAN,BC,BC,3,False
Restaumatic,POL,,83,1,False
Revolights,USA,CA,CA,2,False
Rezzit21,USA,MA,MA,1,False
Rhone Apparel,USA,CT,CT,4,False
RobinHealth,USA,CA,CA,1,False
Rohinni,USA,ID,ID,2,False
RoomsTonite,IND,,19,1,False
RTB-Media,USA,CA,CA,2,False
Ryne,USA,CA,CA,1,False
SACOMA,GBR,,K8,1,True
Sailing Technologies,ESP,,56,3,False
Saphibeat,USA,CA,CA,1,False
SAY Wearables,ISR,,5,3,True
Scoutee,BGR,,42,3,True
ScreenSHU,POL,,72,1,False
Sealeua,NLD,,6,1,True
SelectHub,USA,CO,CO,2,False
SemiProbe,USA,VT,VT,1,False
Sensika Technologies,BGR,,42,6,True
SEQTA,,,,2,True
Shoplandia Inc.,USA,CT,CT,1,False
Sigmento,ISR,,5,1,False
SKUR,USA,CA,CA,1,True
SKYE Lending Company,USA,IN,IN,1,True
SOCIABO,USA,FL,FL,1,True
SocialRank,USA,NY,NY,2,True
Soply,GBR,,H9,2,True
Soupologie,GBR,,H9,3,False
Spinach,USA,CA,CA,1,False
Spincast TV,USA,FL,FL,1,True
Stacck,USA,CA,CA,1,False
Stapp AG,DEU,,4,1,False
Streambolico,PRT,,14,2,False
Stroll Health,USA,CA,CA,2,False
Studypool,USA,CA,CA,3,False
Suburb Pte Ltd,,,,1,False
Sumu,USA,MA,MA,1,False
SupplyOcean,USA,CA,CA,1,False
Tapt,USA,NY,NY,1,False
TeamNow,USA,CA,CA,1,False
Teenker,CHN,,22,2,False
The Bubble News,ARG,,7,2,False
The SmartBlock,USA,CA,CA,6,False
ThreatConnect,USA,VA,VA,3,True
tsu,USA,NY,NY,3,False
Uncorporeal Systems Inc.,USA,CA,CA,1,False
UpCurrent,USA,CA,CA,2,False
Vent-Up,USA,DC,DC,1,False
Visionteractive,TUR,,34,3,False
VIVA,GBR,,G5,1,True
VRCommerce,USA,CA,CA,1,False
WellDone International,USA,CA,CA,1,False
Wellness & Lifestyles,AUS,,5,1,False
WOSH,USA,CA,CA,1,False
Yanado,BGR,,42,4,False
YouPass,FRA,,B8,2,False
ZapLuk,IND,,2,1,True
Zerply,EST,,1,7,False
Zipcube,GBR,,H9,2,False
Accio Energy,USA,MI,MI,2,True
Atarw Technologies,IND,,19,1,False
Breazy,USA,NY,NY,1,False
Chic by Choice,GBR,,H9,2,True
Cozymeal,USA,CA,CA,3,False
DOJO,GBR,,H9,2,False
EVERFREIGHT INC,USA,CA,CA,1,False
FillMyFork,USA,CA,CA,1,False
GameZBoost,ZAF,,,3,False
HBI Solutions,USA,CA,CA,1,False
House of Patels,IND,,16,1,False
idlecars,USA,NY,NY,1,False
Instatask,USA,CA,CA,1,False
Kameleoon,FRA,,A8,2,False
Kwick,SWE,,26,1,False
Local Line,CAN,ON,ON,1,False
Luno,GBR,,H9,1,True
Metabolomic Technologies,CAN,AB,AB,1,True
Mirador,USA,OR,OR,2,False
M-Taxi,IND,,10,1,False
Onegini,NLD,,11,1,False
"Paradigm4, inc.",USA,MA,MA,1,False
phonix IT,ISR,,5,1,False
Pluribus Labs,USA,CA,CA,2,False
Qikpod,IND,,19,1,False
Quantico Trends,PER,,15,3,True
Riscure,NLD,,11,1,False
Sales Bootcamp,USA,CA,CA,1,False
SaltyCustoms,MYS,,12,1,False
Snowleader,FRA,,B9,1,False
Social Change Rewards,CAN,ON,ON,1,True
Spinzo,CAN,NB,NB,3,False
TableApp,MYS,,12,3,False
Tyro Payments,AUS,,2,16,False
VoiceLab,POL,,82,1,False
Web Socialite.com,IND,,10,3,True
Zize,ITA,,8,1,False
Coconala,JPN,,19,2,True
Find Veggies,USA,CA,CA,1,False
Neqtr,USA,CA,CA,1,True
Nively,FRA,,B8,1,True
Opportunity,USA,NY,NY,2,False
Sire Investments LLC,USA,CA,CA,1,False
Breathometer,USA,CA,CA,3,False
Bro4u.com,IND,,19,1,False
Faberest,ITA,,20,2,False
Fuelling,NLD,,3,1,False
KejaHunt.com,KEN,,5,1,False
Lighter Capital,USA,WA,WA,3,True
Linkura,SWE,,16,1,False
New Lab,,,,2,False
Spotnight,GBR,,H9,5,False
Stayglad,IND,,19,2,False
Top Flight Technologies,USA,MA,MA,2,True
AiSolve,GBR,,A5,1,True
DiscountIF,GBR,,H9,4,False
Foodhero,ITA,,9,1,False
Inneractive,USA,NY,NY,4,True
Ioptima,ISR,,5,1,False
KleverKid,IND,,7,2,True
KountMoney,IND,,19,1,False
Mr.Pic,KOR,,11,2,False
Pakistan International Airlines Corp,PAK,,5,1,False
PlantResponse Biotech,ESP,,29,1,True
Sigma Pensions,NGA,,11,1,False
Sweat Free Apparel,CAN,ON,ON,2,False
Talentrack,,,,1,False
The WishList,ITA,,9,2,False
AICO Technologies,SGP,,,1,True
Back At You Media,USA,CA,CA,2,False
Black Rock Tidal Power,CAN,NS,NS,1,True
Bomedus,DEU,,7,1,False
Bonagora,DEU,,16,3,False
Brave New Coin,AUS,,7,1,False
Chorus Intelligence,GBR,,N5,3,True
COS Systems,SWE,,23,2,False
ECOncrete,ISR,,5,1,True
iSwapp,USA,NY,NY,1,False
Kabuku Inc.,JPN,,40,3,False
NinePoint Medical,USA,MA,MA,4,True
Optomec,USA,NM,NM,1,False
Pluss App,IND,,10,1,True
Sensiia,GBR,,C3,3,False
showroom.ng,NGA,,5,1,False
Stelae Technologies,GBR,,H9,1,True
TICO NETWORK LLP,GBR,,H9,2,False
TiGenix,BEL,,12,6,True
Tooler,IND,,7,1,False
VARTA Microbattery,DEU,,1,1,False
Vector Watch,GBR,,H9,2,False
Xiaozhan Jiaoyu,CHN,,23,3,False
Abzena plc,GBR,,C3,3,True
Akredo,POL,,78,3,False
beBee,USA,NY,NY,1,False
Drone Aviation,USA,FL,FL,5,True
eDoktor24 International,POL,,78,1,False
Imagination Technologies,GBR,,F8,5,False
Jet,USA,NJ,NJ,6,True
Mixcord,USA,CA,CA,2,False
Once Upon a Time,GBR,,H9,1,True
PeekMed,PRT,,4,2,True
RAZORFOCUS,BGR,,42,1,False
Red61,GBR,,U8,1,False
S.Chand & Company,IND,,7,1,True
SenStay,USA,CA,CA,2,False
Zeplin,USA,CA,CA,4,True
Aegis Identity Software,USA,CO,CO,4,True
Aiyingshi,CHN,,23,1,False
Buscemi,USA,CA,CA,1,True
Business Games Club,USA,TX,TX,1,False
CalAsian Chamber of Commerce,USA,CA,CA,1,False
Camurus,SWE,,27,1,False
Covata,AUS,,2,2,False
DealMarket,CHE,,25,2,False
FlatMateMe.com,USA,CA,CA,1,False
Getsafe,DEU,,1,2,False
Goldstar,USA,CA,CA,1,False
Guvera,AUS,,4,5,False
Harvest Power,USA,MA,MA,12,False
Key Capital Partners,GBR,,H3,1,False
Medikoe,IND,,19,1,False
MOGU,CHN,,2,5,False
Nudge,USA,VA,VA,2,False
PointBurst,USA,TX,TX,2,False
Retrica,KOR,,11,1,False
Shared2you,USA,MN,MN,3,False
ShopInSync,USA,CA,CA,1,False
SourceKnowledge,CAN,QC,QC,1,True
Sunday,IND,,19,1,True
Zipscene,USA,OH,OH,4,True
MOSMARY - FOOD ON DEMAND,USA,FL,FL,1,False
Ruby Ribbon,USA,CA,CA,3,True
Solfice Research,USA,CA,CA,1,False
Tarya,ISR,,2,1,True
White Raven,ISR,,5,4,False
Caravan,IND,,19,4,False
Ounousa SAL,LBN,,4,1,True
"Shopper Radar, Inc.",USA,WA,WA,1,False
4Deep,CAN,NS,NS,1,False
Avenida Compras,ARG,,7,3,False
booqify,ISR,,5,1,False
Captini,GBR,,H9,1,False
Collision Communications,USA,NH,NH,1,False
Crunchyroll,USA,CA,CA,3,False
Cryptomage,POL,,72,1,False
deepsense.ai,USA,CA,CA,2,False
Deja View Concepts,USA,MA,MA,2,False
DesRueda.com,CHL,,12,3,True
EduAdvisor,MYS,,12,1,False
EducationSuperHighway,USA,CA,CA,2,True
HealthSolutionsOne,USA,GA,GA,2,False
IndusAge Partners,USA,CA,CA,1,False
interpreTap,USA,TX,TX,1,False
"Kismatic, Inc.",USA,CA,CA,1,False
Kitables,USA,CO,CO,1,True
Movidiam,GBR,,H9,2,False
Music Securities,JPN,,40,2,False
NG1Technologies,USA,IA,IA,1,False
On for Friday,USA,NY,NY,1,False
OpenAngler,USA,SC,SC,1,True
Openfolio,USA,NY,NY,4,False
Paper City Brewery,USA,MA,MA,1,False
Parrot,FRA,,A8,2,True
PharmatrophiX,USA,NC,NC,5,False
SafeBeyond,ISR,,5,2,True
ScramCard,HKG,,,1,False
Scraplr,IDN,,30,1,True
The Things Network,NLD,,7,1,False
USRetina,USA,FL,FL,2,False
Vessix,USA,CO,CO,2,False
Yella Technologies Sdn Bhd,MYS,,14,1,False
Zyga Technology,USA,MN,MN,9,True
Apsalar,USA,CA,CA,4,False
"Bombardier, Inc",CAN,QC,QC,1,True
Clairvolex,USA,CA,CA,1,False
Daydream Education,GBR,,X3,1,False
Dollar Shave Club,USA,CA,CA,7,True
eBags.com,USA,CO,CO,2,True
HeyPillow,IND,,19,1,False
Lords Coin,PHL,,D9,1,False
Lynx Equity,CAN,ON,ON,1,True
Minimally invasive devices,USA,OH,OH,8,True
Mobile Industrial Robots,DNK,,21,1,True
NERD Beverage Corporation,USA,VA,VA,1,False
Nuzzel,USA,CA,CA,4,False
Omixy,GBR,,H9,1,True
OpenHouse,,,,1,False
PHHHOTO,USA,NY,NY,2,False
Powertraveller,USA,IL,IL,1,True
Project Travel,USA,CO,CO,3,True
Radeeus,USA,NY,NY,1,False
SenseGiz,USA,CA,CA,1,False
Viv,USA,CA,CA,4,True
Alexi,GBR,,D6,1,True
Ananas,USA,CO,CO,1,False
Athos,USA,CA,CA,3,True
Celladon,USA,CA,CA,12,False
Ciklum,UKR,,12,2,False
Clumpling,IND,,7,1,False
Enlearn,USA,WA,WA,1,False
First Aid Shot Therapy,USA,CA,CA,3,True
fourseven,IND,,10,1,True
Freetrip Co,KOR,,11,5,True
Hipship,IND,,19,1,False
IcedTea,USA,CA,CA,2,False
i-nexus,GBR,,C7,4,False
iodParts Technologies,IND,,16,1,False
Joyable,USA,CA,CA,2,False
Kvaerner,NOR,,12,1,True
LeanPort Software Pvt Ltd,IND,,36,1,False
Metaverse,CHN,,23,1,False
NUDESTIX,CAN,ON,ON,1,True
Panton Inc,USA,TX,TX,1,False
Parkpocket,DEU,,2,2,True
Place of Origin,IND,,19,1,False
PlanGrid,USA,CA,CA,3,True
Stampery,USA,CA,CA,1,False
Stolen Rum,NZL,,E7,1,False
Stuart,ESP,,56,2,True
test IO,USA,CA,CA,2,False
Truelancer,IND,,7,1,False
Umbel,USA,TX,TX,4,True
Vertebral Technologies,USA,MN,MN,4,False
4tell Solutions,USA,ME,ME,3,False
Bibox,IND,,19,1,False
Blaze 24x7,USA,FL,FL,1,False
Celdara Medical,USA,NH,NH,1,True
Console Connect,USA,CA,CA,8,False
Datto,USA,CT,CT,2,True
DominiQ Operating,USA,TX,TX,1,False
GuideOn,USA,CA,CA,1,True
Hivetrips,CHN,,22,1,False
Hoodline,USA,CA,CA,1,False
Hospital Services Limited,IRL,,7,1,False
Hyperconnect,KOR,,11,2,False
ietty,JPN,,40,3,False
Indotrading,IDN,,4,3,False
JoinUp Taxi,ESP,,29,2,True
Juuk,,,,1,False
Karadi Path,IND,,25,2,False
Keg Logistics,USA,IN,IN,1,False
NPI/Medical,CZE,,87,1,False
Numecent,USA,CA,CA,3,False
PresenceLearning,USA,CA,CA,4,False
Prinzio,IDN,,4,1,False
SeaDrone,USA,CA,CA,1,False
Skulpt,USA,CA,CA,4,True
Styletag.com,IND,,19,1,True
TinyRx,USA,CA,CA,2,False
Yuehai Feed Group,CHN,,5,1,False
Acro Aircraft Seating,GBR,,P6,1,False
AirGrub,USA,CA,CA,1,False
BitWallet,USA,TX,TX,1,False
Blink,USA,MA,MA,1,True
Crowd Mics,USA,AZ,AZ,2,False
DeliveryCube,GBR,,H9,2,True
EternoGen,USA,MO,MO,5,True
Giggling Squid,GBR,,N7,1,False
Global charger,FRA,,A8,1,False
iMapData,USA,VA,VA,4,False
